-0.001221160975,0.008296565574,-0.001405213929,-0.01009940012,-0.005275295474,0.003906815222,0
0.008296565574,-0.001405213929,-0.01009940012,-0.005275295474,0.003906815222,0.003776325345,0
-0.001405213929,-0.01009940012,-0.005275295474,0.003906815222,0.003776325345,-0.007724901277,0
-0.01009940012,-0.005275295474,0.003906815222,0.003776325345,-0.007724901277,0.004589613285,0
-0.005275295474,0.003906815222,0.003776325345,-0.007724901277,0.004589613285,0.00792399965,0
0.003906815222,0.003776325345,-0.007724901277,0.004589613285,0.00792399965,-0.002648890959,0
0.003776325345,-0.007724901277,0.004589613285,0.00792399965,-0.002648890959,-0.005125828965,0
-0.007724901277,0.004589613285,0.00792399965,-0.002648890959,-0.005125828965,0,0
0.004589613285,0.00792399965,-0.002648890959,-0.005125828965,0,0.008439927574,0
0.00792399965,-0.002648890959,-0.005125828965,0,0.008439927574,-0.0009045020862,0
-0.002648890959,-0.005125828965,0,0.008439927574,-0.0009045020862,-0.00196560912,0
-0.005125828965,0,0.008439927574,-0.0009045020862,-0.00196560912,0.008516761868,0
0,0.008439927574,-0.0009045020862,-0.00196560912,0.008516761868,0.0160385522,0
0.008439927574,-0.0009045020862,-0.00196560912,0.008516761868,0.0160385522,-0.008065590268,0
-0.0009045020862,-0.00196560912,0.008516761868,0.0160385522,-0.008065590268,0.00002959937249,0
-0.00196560912,0.008516761868,0.0160385522,-0.008065590268,0.00002959937249,-0.0009610550906,0
0.008516761868,0.0160385522,-0.008065590268,0.00002959937249,-0.0009610550906,-0.01422533158,0
0.0160385522,-0.008065590268,0.00002959937249,-0.0009610550906,-0.01422533158,0,0
-0.008065590268,0.00002959937249,-0.0009610550906,-0.01422533158,0,-0.0029210446,0
0.00002959937249,-0.0009610550906,-0.01422533158,0,-0.0029210446,0.009832553088,0
-0.0009610550906,-0.01422533158,0,-0.0029210446,0.009832553088,-0.01209133744,0
-0.01422533158,0,-0.0029210446,0.009832553088,-0.01209133744,-0.005880402981,0
0,-0.0029210446,0.009832553088,-0.01209133744,-0.005880402981,0.01742063201,0
-0.0029210446,0.009832553088,-0.01209133744,-0.005880402981,0.01742063201,0.005484865016,0
0.009832553088,-0.01209133744,-0.005880402981,0.01742063201,0.005484865016,0.01676036279,0
-0.01209133744,-0.005880402981,0.01742063201,0.005484865016,0.01676036279,-0.01571491811,0
-0.005880402981,0.01742063201,0.005484865016,0.01676036279,-0.01571491811,-0.002913135593,0
